customer_id,age,gender,income,region,purchase_amount
5911,58,Other,94987.56,"Region IV-B",4916.55
5912,35,Other,20160.95,"Region VII",2970.27
5913,20,Other,56907.17,"Region XII",3217.66
5920,28,Other,28514.74,"Region II",1806.24
5921,54,Other,28134.03,NCR,2504.56
5924,37,Other,94901.56,"Region XI",506.65
5928,44,Other,70521.52,BARMM,4241.40
5929,77,Other,46682.14,NCR,4619.53
5931,60,Other,76272.63,"Region XI",3983.14
5938,78,Other,92646.50,"Region III",2851.59
5939,65,Other,32108.34,"Region VI",3320.63
5941,72,Other,77399.03,"Region IX",1074.80
5942,54,Other,76634.84,BARMM,3787.05
5944,74,Other,55377.05,BARMM,1576.32
5945,78,Other,89160.53,"Region VI",3738.17
5946,32,Other,78637.97,"Region I",2306.58
5947,20,Other,45703.87,"Region III",1341.74
5949,22,Other,26019.52,"Region III",3599.97
5954,30,Other,83562.14,"Region V",3723.16
5957,29,Other,26385.74,CAR,3913.00
5958,19,Other,19442.43,NCR,3712.91
5963,50,Other,44026.25,"Region VI",2520.24
5966,60,Other,67633.83,BARMM,4821.45
5968,46,Other,31406.58,NCR,2016.96
5969,39,Other,88116.77,"Region IV-B",1792.94
5970,38,Other,62155.52,"Region X",626.57
5971,76,Other,25261.96,"Region V",3427.03
5972,35,Other,93643.79,"Region X",652.53
5974,25,Other,85077.64,"Region IX",4047.48
5975,45,Other,88078.59,"Region XI",2404.09
5982,55,Other,98095.06,NCR,885.89
5983,70,Other,51779.98,"Region XIII",1153.14
5984,72,Other,88407.97,"Region II",2967.28
5986,60,Other,45588.79,"Region III",1522.88
5990,49,Other,31267.40,"Region IV-A",4601.71
5992,70,Other,25825.65,NCR,3462.31
6014,64,Other,38717.14,"Region V",1684.65
6016,58,Other,94497.59,"Region IV-A",4078.09
6020,18,Other,23763.05,"Region III",4443.89
6032,51,Other,14251.89,NCR,4843.23
6034,20,Other,80955.96,"Region VIII",3262.86
6036,45,Other,50582.11,BARMM,2677.86
6038,27,Other,50567.31,"Region IV-A",1140.92
6041,59,Other,97346.03,"Region XII",2189.73
6043,31,Other,47261.40,"Region VIII",4106.91
6049,24,Other,53972.49,"Region I",1948.24
6050,28,Other,23692.43,"Region VII",1799.57
6053,37,Other,88166.82,"Region V",3529.61
6056,59,Other,53662.14,"Region IV-A",604.24
6062,29,Other,59729.95,"Region III",4116.92
6064,67,Other,95118.69,CAR,3792.05
6065,78,Other,96394.32,"Region V",1982.56
6066,26,Other,72263.31,BARMM,4634.94
6069,47,Other,96539.62,"Region XI",4893.43
6072,34,Other,78124.06,"Region VIII",4748.85
6073,33,Other,83245.92,"Region IV-A",1050.65
6074,77,Other,62613.39,"Region II",1737.22
6075,50,Other,49799.11,"Region XI",2940.62
6077,44,Other,95800.60,"Region II",1317.89
6078,49,Other,31173.97,"Region IV-A",4250.09
6084,43,Other,37638.78,"Region XI",1019.01
6086,46,Other,11885.77,"Region V",1442.93
6090,52,Other,72162.16,"Region XII",778.60
6091,37,Other,53444.86,"Region IV-B",2100.00
6093,75,Other,29935.85,"Region IX",3712.97
6095,54,Other,30446.07,"Region X",4951.58
6097,25,Other,63556.56,"Region VII",1174.87
6100,44,Other,71251.93,NCR,711.64
6104,77,Other,32685.30,"Region X",4808.61
6105,75,Other,83446.17,"Region IV-A",728.45
6107,43,Other,91783.64,NCR,2911.58
6110,55,Other,69855.93,"Region II",956.06
6111,27,Other,35006.16,"Region VII",4537.82
6114,77,Other,58226.73,NCR,2304.40
6117,70,Other,32969.33,BARMM,1097.59
6119,19,Other,71561.22,"Region VII",3778.82
6121,51,Other,90717.92,"Region X",893.22
6127,37,Other,54489.37,"Region XI",2598.33
6130,55,Other,84846.18,"Region IV-A",1545.62
6132,57,Other,85376.41,"Region XIII",1043.52
6139,18,Other,23812.75,"Region III",4418.29
6145,31,Other,85401.35,CAR,4700.64
6147,54,Other,31872.97,"Region XI",1718.56
6148,74,Other,11723.28,"Region XI",609.95
6150,21,Other,62757.55,CAR,3081.17
6161,57,Other,94154.61,"Region X",4808.28
6166,37,Other,86428.52,"Region IV-A",1374.89
6168,67,Other,27139.09,"Region XI",2071.82
6176,35,Other,10027.70,"Region IX",2164.23
6178,27,Other,88906.37,"Region IV-B",1459.86
6183,20,Other,43992.63,"Region II",4008.07
6184,18,Other,17021.32,"Region XIII",2179.27
6186,71,Other,33539.48,"Region IV-B",608.57
6187,43,Other,62901.97,"Region VIII",2404.46
6191,53,Other,58744.40,"Region I",763.40
6192,50,Other,39369.40,"Region IX",2009.02
6196,25,Other,19556.58,"Region XII",4279.22
6198,49,Other,35553.85,"Region VI",3782.43
6201,61,Other,81273.82,NCR,3521.49
6202,27,Other,23320.10,BARMM,2029.44
6204,42,Other,37656.39,"Region XII",1807.60
6205,18,Other,71197.99,"Region II",4619.53
6206,39,Other,76769.63,"Region XI",4483.12
6207,68,Other,14821.10,"Region I",3143.09
6212,74,Other,85721.65,NCR,3688.95
6218,60,Other,78107.38,"Region VI",954.75
6221,63,Other,83343.83,"Region VIII",3964.69
6225,70,Other,44102.62,"Region VI",2213.89
6229,29,Other,31527.61,"Region IV-A",4111.17
6231,57,Other,53578.57,"Region X",2020.56
6233,66,Other,39466.16,"Region IV-B",750.81
6240,38,Other,62466.96,"Region I",1057.73
6241,33,Other,94535.79,"Region XII",3070.51
6244,19,Other,74356.56,"Region IV-A",2391.73
6245,34,Other,71114.24,"Region IV-A",2597.67
6246,44,Other,56471.27,"Region IX",4295.04
6249,28,Other,70639.29,"Region XII",1802.93
6250,54,Other,73745.60,"Region V",632.54
6255,60,Other,43371.46,"Region XI",3842.55
6260,52,Other,95790.54,"Region VII",4893.40
6264,24,Other,72071.93,NCR,1342.52
6265,42,Other,66140.93,"Region II",1495.37
6270,63,Other,42484.31,"Region VIII",1079.44
6276,21,Other,69840.14,"Region V",858.65
6278,30,Other,10002.14,"Region II",887.31
6281,21,Other,55714.03,"Region IV-A",894.66
6285,68,Other,58778.62,"Region III",4057.64
6289,31,Other,21484.78,"Region IV-B",2455.42
6294,60,Other,64617.78,"Region XI",1622.30
6296,55,Other,84314.55,"Region IV-A",1051.51
6297,50,Other,21858.89,"Region XII",3932.25
6298,52,Other,11155.90,"Region II",902.20
6306,60,Other,73067.41,"Region III",990.08
6308,20,Other,75543.94,"Region X",2843.59
6309,52,Other,32584.89,"Region XIII",3697.57
6314,74,Other,32334.24,"Region XI",1911.10
6315,31,Other,14457.25,"Region V",4681.56
6322,51,Other,20044.07,"Region IV-A",1325.88
6324,66,Other,40800.14,"Region VI",2269.98
6325,43,Other,45295.42,"Region I",3426.84
6326,71,Other,81499.70,"Region IV-A",1545.83
6327,63,Other,58200.15,"Region XI",2374.83
6331,62,Other,58834.83,"Region V",3549.71
6332,75,Other,99648.70,"Region IX",2205.58
6336,44,Other,26470.67,"Region II",2912.04
6339,28,Other,39018.99,"Region X",3155.34
6345,19,Other,33552.87,"Region IV-A",3763.78
6350,57,Other,80515.40,"Region IX",1059.87
6351,75,Other,30100.16,"Region IX",3604.37
6354,27,Other,72110.70,BARMM,3669.44
6355,71,Other,90745.84,"Region X",880.31
6361,35,Other,46474.52,"Region V",822.73
6362,55,Other,87591.42,"Region VI",4194.07
6365,60,Other,96206.41,"Region IV-A",4495.35
6366,23,Other,43847.63,"Region IX",1780.10
6367,77,Other,26112.10,"Region V",3262.90
6369,76,Other,38740.82,CAR,2249.51
6371,38,Other,71911.28,"Region VIII",592.23
6374,37,Other,58948.36,NCR,2366.22
6375,65,Other,57813.17,"Region X",569.67
6379,65,Other,66244.02,"Region I",4320.78
6383,66,Other,59688.59,"Region XI",1738.24
6388,52,Other,62951.76,"Region IV-B",866.03
6393,53,Other,11981.26,"Region III",1021.63
6396,49,Other,67364.61,"Region IX",2714.54
6398,47,Other,15418.87,"Region VII",3906.37
6401,45,Other,20704.81,"Region VI",1484.52
6402,65,Other,10120.85,BARMM,4772.79
6403,67,Other,58427.22,"Region IX",4430.38
6408,69,Other,33506.77,NCR,1859.96
6409,53,Other,86102.78,CAR,4388.68
6415,62,Other,65143.95,"Region II",816.95
6420,47,Other,48705.31,"Region II",4048.84
6424,36,Other,70729.45,"Region II",1182.42
6425,71,Other,38977.20,"Region VIII",1226.34
6426,21,Other,67171.91,"Region XIII",3158.06
6429,77,Other,56935.06,"Region VII",1048.64
6430,25,Other,39806.56,"Region V",1390.36
6433,66,Other,18499.14,"Region XI",3355.71
6436,43,Other,45208.78,"Region X",3268.54
6439,19,Other,85746.35,"Region XII",4126.85
6440,42,Other,74057.26,"Region II",4667.88
6447,28,Other,71552.12,"Region XIII",2419.88
6449,40,Other,25198.36,"Region III",4494.64
6453,72,Other,79759.93,"Region II",3339.13
6456,69,Other,37788.08,"Region IX",1961.76
6458,75,Other,65374.51,"Region IV-B",1258.56
6462,52,Other,23990.40,"Region VI",4546.24
6463,29,Other,12856.27,"Region IV-B",4283.25
6465,31,Other,64552.36,"Region V",2749.68
6468,71,Other,46264.04,"Region VIII",4248.81
6471,59,Other,55732.54,"Region XI",3049.61
6475,78,Other,46954.75,NCR,4607.05
6478,56,Other,69834.18,"Region VIII",4904.19
6479,62,Other,91722.10,CAR,3518.30
6480,49,Other,64653.11,"Region VII",4832.91
6487,47,Other,22646.56,"Region VII",2152.13
6490,67,Other,66535.31,"Region IX",3348.25
6493,22,Other,81375.99,"Region VII",2337.06
6495,57,Other,70280.66,"Region II",4732.79
6497,43,Other,55402.59,"Region III",3916.68
6498,38,Other,98543.22,"Region XIII",3733.82
6499,56,Other,77300.64,"Region VII",3138.88
6505,43,Other,26991.96,"Region XII",4013.96
6508,34,Other,10503.65,"Region I",3785.92
6515,41,Other,85623.90,"Region XI",2898.28
6516,25,Other,28525.53,"Region III",4199.94
6526,74,Other,12713.61,"Region XII",1371.61
6529,62,Other,24885.28,"Region II",3405.64
6531,69,Other,90717.03,"Region V",2448.53
6533,55,Other,53889.75,"Region XII",3709.88
6534,56,Other,60140.18,"Region IX",4332.69
6538,71,Other,92153.81,"Region XII",2488.16
6540,49,Other,96258.54,CAR,3275.52
6542,50,Other,76815.13,"Region IX",1800.55
6543,20,Other,81030.17,"Region VIII",3257.71
6544,71,Other,24080.13,"Region VI",909.11
6546,50,Other,94411.09,"Region VII",899.26
6547,25,Other,91074.74,BARMM,788.13
6556,19,Other,41821.42,"Region I",2904.09
6560,37,Other,31937.20,"Region IX",3703.42
6561,28,Other,95977.06,CAR,2937.78
6563,67,Other,33829.36,CAR,3871.87
6565,26,Other,53884.22,"Region VI",688.79
6570,59,Other,59599.60,NCR,2277.92
6571,72,Other,53561.96,"Region XIII",1143.18
6573,44,Other,59900.46,"Region XII",3303.41
6579,65,Other,54576.73,"Region VII",2367.44
6583,32,Other,39485.68,"Region II",1119.65
6585,23,Other,32987.69,"Region VII",4921.54
6590,24,Other,22535.22,NCR,3382.07
6598,70,Other,33304.46,BARMM,1089.52
6599,58,Other,26868.42,"Region V",3208.96
6600,55,Other,45279.07,"Region IV-B",4374.17
6602,64,Other,37821.26,"Region IV-B",4818.09
6603,33,Other,81706.37,"Region III",4414.75
6604,18,Other,87379.64,"Region IV-B",1579.17
6609,62,Other,75097.04,"Region III",1388.08
6610,60,Other,83370.43,"Region X",1324.43
6612,51,Other,86240.73,"Region I",1296.85
6618,22,Other,37803.88,"Region V",1135.14
6619,24,Other,94320.00,"Region I",4082.10
6620,55,Other,20511.34,"Region VIII",3628.04
6621,68,Other,14281.08,CAR,2212.61
6622,33,Other,46560.91,"Region VII",2700.43
6626,54,Other,55841.51,BARMM,1935.66
6632,64,Other,69180.39,"Region IV-A",3450.16
6635,25,Other,19977.60,"Region XII",4846.75
6639,55,Other,24431.28,"Region XI",3118.40
6641,46,Other,12655.46,"Region VI",2166.96
6646,43,Other,21465.64,NCR,3397.97
6647,68,Other,10358.02,"Region IV-A",3070.97
6649,46,Other,45096.32,CAR,1458.66
6652,49,Other,15468.37,"Region I",3037.26
6655,73,Other,58417.76,"Region I",610.27
6658,32,Other,65092.20,"Region V",2775.87
6661,26,Other,75281.08,"Region I",3171.82
6662,32,Other,16941.52,"Region VI",1706.95
6666,33,Other,24382.60,"Region XII",3952.13
6667,68,Other,15406.19,"Region II",3776.82
6669,50,Other,52111.38,"Region XIII",935.19
6672,66,Other,55000.96,"Region VII",1927.70
6674,30,Other,21160.94,"Region IV-B",2500.98
6678,32,Other,62542.22,"Region IV-A",558.73
6679,75,Other,97586.84,"Region VII",4769.91
6684,68,Other,43903.25,BARMM,3715.58
6688,35,Other,98326.68,"Region VIII",668.57
6692,36,Other,47376.14,"Region V",916.24
6702,65,Other,52640.91,CAR,644.87
6705,25,Other,70480.91,"Region XIII",3333.05
6706,47,Other,10565.95,BARMM,3819.43
6708,66,Other,43428.48,NCR,4510.44
6711,61,Other,65660.29,"Region III",1950.17
6712,22,Other,27483.33,"Region XIII",759.43
6717,64,Other,10569.03,"Region V",1721.28
6722,74,Other,86806.78,"Region VI",4197.14
6725,60,Other,51157.89,"Region VII",2204.61
6727,28,Other,96100.94,CAR,3584.82
6728,66,Other,25952.28,"Region X",1626.58
6729,70,Other,54438.18,NCR,3394.18
6730,45,Other,47060.79,"Region II",3702.06
6737,31,Other,48868.95,"Region IX",1377.49
6738,45,Other,63686.97,"Region VIII",1837.21
6741,73,Other,88044.85,"Region II",2042.15
6746,33,Other,72024.60,"Region XI",4357.10
6747,55,Other,50633.77,"Region IX",4886.57
6748,58,Other,67263.02,"Region V",1204.08
6752,66,Other,19760.36,"Region V",4545.11
6753,20,Other,32883.38,"Region IX",2759.13
6760,46,Other,48458.35,"Region XII",4488.70
6761,29,Other,20573.16,"Region XI",3093.54
6762,72,Other,31659.59,"Region XII",2923.59
6765,36,Other,73905.13,"Region XI",4191.90
6771,58,Other,89840.50,"Region VI",4766.55
6776,36,Other,62942.52,"Region XII",2355.21
6782,41,Other,48188.31,BARMM,2856.62
6783,44,Other,64455.80,"Region IX",3106.10
6786,52,Other,70678.89,"Region IV-A",3473.44
6790,73,Other,91922.55,"Region X",783.07
6797,44,Other,88707.30,"Region XII",3857.58
6811,41,Other,67435.71,"Region IV-A",3395.68
6813,36,Other,15916.83,"Region IV-B",3093.65
6817,56,Other,78501.31,"Region VIII",3963.18
6818,67,Other,36127.56,"Region II",1417.93
6821,56,Other,84292.33,"Region XIII",802.46
6824,52,Other,31060.04,"Region XI",1874.67
6826,21,Other,75114.49,"Region IX",1675.07
6831,71,Other,71985.12,"Region XII",1170.15
6833,70,Other,44152.50,"Region VI",2340.70
6835,69,Other,63468.44,"Region VI",3476.61
6837,65,Other,33091.08,"Region VII",4531.96
6841,61,Other,52450.82,"Region VIII",3036.68
6842,32,Other,22727.46,"Region IV-B",3163.06
6848,32,Other,96789.15,NCR,1199.35
6849,25,Other,68420.62,"Region XII",1423.63
6857,40,Other,67910.63,BARMM,4402.15
6861,30,Other,71551.03,"Region XII",1234.23
6865,37,Other,24541.42,"Region IV-A",1339.80
6868,33,Other,72308.12,"Region XI",4669.54
6869,28,Other,36536.18,"Region II",523.06
6876,47,Other,79579.18,"Region IV-A",2264.89
6877,58,Other,33710.66,"Region X",517.62
6880,50,Other,97389.11,"Region IX",3262.37
6884,60,Other,66479.56,"Region IV-A",3211.19
6885,56,Other,93050.60,"Region IV-A",4287.33
6890,29,Other,99694.55,"Region XII",1487.74
6891,35,Other,41380.77,"Region II",597.14
6892,76,Other,99969.48,CAR,2163.63
6895,36,Other,20277.75,"Region I",2445.59
6898,59,Other,11257.38,"Region VIII",1282.93
6899,22,Other,12750.98,"Region VIII",4428.86
6902,61,Other,82159.34,NCR,3906.89
6906,38,Other,68795.43,CAR,2490.52
6907,61,Other,83689.30,"Region I",1117.29
6918,39,Other,17090.74,"Region XIII",1925.55
6922,74,Other,30302.16,"Region X",4727.88
6924,43,Other,46236.65,"Region II",4585.94
6925,50,Other,29786.61,"Region XI",2367.45
6928,30,Other,88666.54,"Region III",4254.22
6931,66,Other,25049.48,"Region X",876.99
6932,56,Other,62290.28,"Region II",2119.01
6934,57,Other,60363.25,"Region IX",3995.17
6935,28,Other,12242.77,BARMM,4560.14
6941,34,Other,75255.68,"Region XIII",2007.02
6942,35,Other,67407.80,"Region VI",3125.76
6946,23,Other,12564.24,"Region VII",4069.77
6948,47,Other,23129.89,"Region VII",2297.19
6956,76,Other,34308.77,"Region XII",2727.74
6958,49,Other,29481.72,"Region XI",2486.96
6960,44,Other,39707.12,"Region XII",1919.28
6962,76,Other,96156.46,"Region XII",2804.85
6966,21,Other,65883.62,"Region II",1790.43
6967,22,Other,64100.64,"Region X",4129.19
6969,20,Other,99841.10,"Region VI",3156.34
6973,28,Other,69992.53,"Region XII",1205.62
6980,47,Other,31628.44,BARMM,1705.22
6988,33,Other,93586.12,"Region XI",1790.98
6990,66,Other,38367.65,"Region XI",4471.54
6991,37,Other,89696.60,"Region I",573.83
6996,48,Other,79153.57,"Region III",1158.80
7001,21,Other,99692.32,"Region VI",2277.34
7004,69,Other,64447.02,"Region VII",4437.87
7007,26,Other,13858.21,"Region VII",3221.48
7010,26,Other,33005.57,CAR,3364.09
7013,76,Other,18871.09,CAR,1708.04
7015,70,Other,86213.20,"Region I",1841.58
7018,43,Other,52776.51,"Region VI",1478.68
7023,42,Other,46094.45,"Region III",779.55
7027,67,Other,10577.24,"Region IV-B",4084.64
7032,28,Other,14019.70,CAR,1550.39
7034,53,Other,51613.01,"Region XI",2797.73
7035,21,Other,25338.62,"Region XII",3726.71
7037,53,Other,50300.91,"Region X",1831.09
7040,71,Other,72340.78,"Region XII",1858.80
7041,71,Other,63428.12,"Region V",2522.30
7042,33,Other,65669.34,CAR,2659.18
7056,32,Other,28445.61,"Region IX",3867.79
7063,33,Other,66586.62,"Region VI",3492.55
7066,40,Other,71856.88,"Region I",4038.79
7068,34,Other,16936.59,"Region V",856.95
7069,20,Other,64047.47,"Region XI",867.67
7077,44,Other,89905.16,"Region XIII",4990.76
7079,22,Other,65363.27,"Region I",507.61
7081,56,Other,98963.25,NCR,955.07
7083,55,Other,43368.81,"Region IV-A",3118.79
7086,53,Other,90146.07,"Region III",3426.21
7089,71,Other,41301.91,"Region X",3774.67
7090,39,Other,39901.10,"Region VIII",1092.48
7094,74,Other,95472.86,"Region XIII",3826.72
7095,58,Other,21947.84,"Region II",2943.96
7105,49,Other,83299.95,"Region V",3985.68
7111,76,Other,11378.13,"Region X",3322.62
7116,55,Other,57846.20,"Region VIII",3167.45
7117,32,Other,12174.25,"Region XII",2004.45
7124,53,Other,63416.36,"Region IV-B",769.78
7130,39,Other,80791.03,"Region VIII",3739.69
7131,63,Other,40233.27,BARMM,3660.41
7132,51,Other,29476.30,"Region XI",1363.81
7135,47,Other,26652.82,"Region X",1019.23
7136,49,Other,40687.95,"Region XI",4450.20
7137,73,Other,74860.82,"Region VII",3042.94
7138,59,Other,40212.26,"Region VIII",1408.81
7139,68,Other,95303.59,"Region IX",3057.47
7140,76,Other,10275.69,CAR,2564.96
7142,54,Other,64673.42,BARMM,1239.94
7145,37,Other,98826.95,"Region VII",4213.22
7146,55,Other,62595.32,"Region XII",3085.95
7148,55,Other,24913.44,"Region V",3262.56
7149,45,Other,48108.17,"Region XII",4765.65
7151,20,Other,66818.67,"Region IV-A",3212.60
7158,54,Other,93316.20,"Region XI",1195.84
7160,61,Other,33274.67,"Region III",2400.88
7164,73,Other,98348.45,"Region IX",2635.28
7166,42,Other,16950.90,"Region XII",4599.53
7173,29,Other,14078.69,"Region V",1290.93
7176,21,Other,31300.62,"Region VII",4993.00
7177,24,Other,64549.25,CAR,3249.57
7179,59,Other,91787.05,"Region VII",1141.35
7180,58,Other,86030.11,"Region XIII",514.83
7181,43,Other,33864.63,"Region II",1810.08
7185,35,Other,72609.26,"Region IV-B",3682.26
7186,48,Other,40142.59,"Region XI",4451.21
7187,27,Other,57071.65,"Region II",2678.39
7188,23,Other,59578.82,"Region XII",3587.48
7192,29,Other,80253.25,"Region XIII",1172.72
7194,40,Other,77239.92,"Region V",4654.07
7196,59,Other,62217.57,"Region I",4559.80
7201,31,Other,50894.41,"Region XI",3523.56
7202,52,Other,41207.42,"Region IV-A",2640.75
7206,21,Other,24926.88,"Region XI",3218.86
7210,19,Other,35749.36,"Region XII",1765.17
7212,34,Other,66334.24,CAR,2721.81
7213,18,Other,81662.88,"Region IX",1062.73
7214,48,Other,81999.55,"Region V",3750.40
7220,63,Other,74358.79,"Region II",4618.08
7221,75,Other,45883.74,"Region V",1034.02
7225,30,Other,44439.08,"Region VI",2741.80
7226,42,Other,48601.88,"Region IV-B",3061.90
7231,38,Other,95313.52,"Region IV-B",528.83
7234,43,Other,89367.01,"Region XIII",4832.60
7240,69,Other,84073.33,"Region VI",736.04
7241,60,Other,57311.24,"Region V",3660.42
7245,34,Other,85495.38,"Region IV-B",2706.58
7247,70,Other,11235.60,"Region XIII",3025.96
7249,31,Other,87341.20,"Region I",1856.15
7252,29,Other,36100.94,"Region I",4375.47
7254,63,Other,33975.54,"Region VIII",1956.41
7260,27,Other,36986.46,"Region VIII",1942.70
7262,36,Other,70978.36,"Region II",1014.01
7267,34,Other,15894.48,"Region IV-B",3895.25
7270,64,Other,42669.36,NCR,859.42
7272,68,Other,38983.46,"Region IV-A",3726.63
7281,23,Other,50274.47,"Region IV-B",3409.24
7289,67,Other,83921.14,"Region VII",1633.13
7291,54,Other,71268.55,"Region X",3128.71
7295,52,Other,34184.70,BARMM,518.41
7297,38,Other,28426.67,"Region VI",4585.47
7299,66,Other,34926.04,"Region II",1283.62
7300,34,Other,86932.99,"Region V",3865.71
7302,38,Other,47511.03,"Region V",4816.71
7308,38,Other,43438.48,"Region III",860.10
7312,39,Other,35916.70,"Region V",1943.87
7313,57,Other,61683.56,"Region XI",1061.58
7314,22,Other,49834.44,NCR,4111.24
7315,49,Other,47473.60,"Region IX",1657.03
7320,33,Other,52481.69,"Region XI",3585.49
7330,36,Other,53842.87,"Region IV-B",2962.50
7333,33,Other,51886.62,"Region XI",2885.65
7336,42,Other,63013.13,NCR,2779.49
7343,66,Other,16668.44,"Region IX",1501.18
7348,23,Other,16247.41,"Region X",3102.30
7349,76,Other,61501.68,"Region XI",1742.83
7353,76,Other,67791.67,CAR,2825.56
7358,53,Other,70352.35,"Region IV-A",2987.30
7359,70,Other,89887.83,"Region X",1122.15
7360,76,Other,56761.32,BARMM,1597.22
7361,64,Other,63229.77,NCR,1883.46
7364,68,Other,86306.43,"Region III",3390.86
7367,41,Other,29320.96,"Region V",3112.30
7371,63,Other,65449.06,"Region I",4642.67
7372,36,Other,60101.93,"Region IX",4166.88
7374,23,Other,56364.63,"Region X",682.22
7379,52,Other,93375.81,"Region V",2874.99
7381,64,Other,33735.46,"Region VIII",1421.77
7384,59,Other,46031.27,"Region IV-A",2611.00
7385,49,Other,80110.23,"Region XIII",1065.72
7388,67,Other,74018.10,NCR,1134.77
7392,50,Other,53509.07,BARMM,2218.41
7393,48,Other,34762.92,"Region I",4061.39
7397,38,Other,38304.76,BARMM,4700.48
7398,36,Other,14913.01,"Region XIII",1966.34
7402,55,Other,11605.77,"Region XI",3995.50
7405,65,Other,76168.81,"Region III",634.05
7406,49,Other,33162.75,BARMM,1345.25
7413,33,Other,21707.67,"Region IV-A",1079.63
7416,73,Other,12580.30,"Region III",2119.14
7417,23,Other,51301.90,NCR,4308.59
7419,59,Other,40067.85,"Region IX",1661.31
7420,47,Other,20481.60,"Region V",4509.45
7421,22,Other,41721.83,"Region VIII",760.36
7423,61,Other,57066.67,"Region XI",2865.03
7425,35,Other,59487.03,"Region IX",4216.61
7426,53,Other,75083.53,"Region VI",2622.75
7430,62,Other,28707.58,NCR,2221.02
7433,64,Other,38090.85,"Region XI",966.93
7440,31,Other,78658.83,"Region X",2840.00
7442,69,Other,66265.22,"Region VIII",1995.83
7447,58,Other,77761.90,"Region VII",2278.90
7452,22,Other,44583.77,"Region I",3566.30
7461,52,Other,11317.40,"Region III",1150.05
7463,28,Other,91148.57,"Region XII",2939.32
7471,76,Other,29407.72,"Region VIII",2767.07
7473,29,Other,71363.25,"Region XII",1851.19
7476,62,Other,72060.67,CAR,2793.70
7480,53,Other,72137.93,"Region XI",4731.75
7481,41,Other,66189.72,"Region III",2364.70
7486,74,Other,61510.35,"Region III",3091.54
7487,57,Other,36900.40,BARMM,4480.74
7495,56,Other,49397.69,"Region II",3073.61
7497,31,Other,92235.50,"Region XI",2040.50
7499,24,Other,82883.30,"Region VII",2370.87
7500,75,Other,55723.34,BARMM,1382.73
7506,55,Other,94122.98,"Region IV-B",1244.19
7509,28,Other,54889.33,CAR,4964.71
7510,67,Other,39432.66,"Region XI",4770.31
7512,72,Other,14743.75,"Region V",619.67
7515,18,Other,65338.26,"Region XII",3019.43
7516,20,Other,56560.02,"Region XI",2255.12
7517,19,Other,16601.86,"Region XIII",1552.14
7518,43,Other,57060.26,"Region IV-A",1168.76
7519,45,Other,22252.57,BARMM,2914.17
7524,20,Other,23415.70,"Region II",2721.58
7526,72,Other,22542.74,"Region V",3561.43
7529,61,Other,97070.43,"Region IV-B",654.53
7531,42,Other,22435.33,CAR,4886.54
7533,35,Other,28710.80,"Region VIII",2459.61
7534,78,Other,73631.78,"Region IV-A",2911.37
7535,20,Other,55403.61,"Region IV-B",1703.59
7536,72,Other,73021.90,"Region XII",1379.90
7539,50,Other,80978.36,"Region XIII",1502.48
7542,25,Other,65879.40,CAR,3746.41
7543,68,Other,43699.28,"Region VII",3581.55
7546,39,Other,83457.01,"Region I",1943.41
7548,25,Other,31166.82,"Region V",2089.93
7551,64,Other,36638.56,"Region IV-A",3602.90
7554,25,Other,51427.70,"Region IV-B",3543.52
7558,66,Other,62779.87,BARMM,4996.10
7562,53,Other,64937.77,NCR,1894.23
7563,52,Other,70936.48,"Region IV-A",3745.98
7568,29,Other,32291.95,BARMM,4926.48
7569,21,Other,37623.00,"Region XII",2009.23
7576,24,Other,30379.56,NCR,1970.04
7578,38,Other,97408.33,"Region V",2294.24
7583,48,Other,55352.72,CAR,763.97
7586,70,Other,57876.28,"Region II",1980.59
7587,20,Other,19380.17,BARMM,2959.39
7589,60,Other,39281.99,"Region VII",4315.99
7590,35,Other,50505.52,"Region IX",554.99
7600,64,Other,47584.45,"Region XII",656.40
7601,61,Other,99927.43,"Region VI",3345.96
7602,40,Other,71258.49,"Region I",3406.33
7603,34,Other,91972.23,"Region X",4161.61
7604,48,Other,89420.04,"Region IV-B",2019.68
7605,71,Other,31048.45,"Region III",2874.30
7606,72,Other,96420.92,"Region VIII",1223.74
7609,30,Other,86157.32,"Region VII",1554.10
7610,57,Other,83793.93,"Region XII",3698.87
7615,24,Other,16760.73,"Region IV-A",2591.02
7616,68,Other,17940.72,"Region III",1210.67
7621,34,Other,95963.74,"Region VI",3846.72
7625,78,Other,92887.54,"Region IX",3140.88
7627,28,Other,95608.67,CAR,2912.76
7629,49,Other,79773.49,"Region III",638.80
7638,78,Other,20625.89,"Region I",1853.34
7639,74,Other,62469.89,"Region XIII",3873.89
7643,45,Other,51997.30,"Region V",3888.19
7647,28,Other,68681.78,"Region XI",4508.28
7656,62,Other,78355.63,"Region V",4485.83
7657,53,Other,81497.06,"Region III",4547.85
7658,49,Other,43390.48,"Region VI",2070.09
7660,72,Other,78054.70,"Region I",2035.81
7661,40,Other,12969.02,"Region IX",1690.00
7667,34,Other,79547.44,CAR,1604.99
7669,29,Other,21325.45,"Region XI",3647.47
7670,56,Other,57384.23,"Region VII",1966.66
7671,55,Other,67714.87,"Region I",3562.95
7672,59,Other,65319.31,"Region III",2885.49
7674,70,Other,16093.10,"Region I",3083.70
7676,65,Other,45937.12,"Region I",3320.39
7678,35,Other,13185.06,"Region III",1085.67
7679,20,Other,70301.97,CAR,1973.72
